date,time,place,reading,type
"Wednesday,November 30,2016","08:00 PM","PUTALISADAK",44,R
"Wednesday,November 30,2016","08:00 PM","SAATDOBATO",30,R
"Wednesday,November 30,2016","08:00 PM","THAMEL",74,R
"Wednesday,November 30,2016","08:00 PM","THAPATHALI",91,R
"Wednesday,November 30,2016","09:00 PM","BALKHU",64,R
"Wednesday,November 30,2016","09:00 PM","BOUDHA",88,R
"Wednesday,November 30,2016","09:00 PM","BUDANILKANTHA",46,R
"Wednesday,November 30,2016","09:00 PM","EKANTAKUNA",56,R
"Wednesday,November 30,2016","09:00 PM","GALKOPAKHA",93,R
"Wednesday,November 30,2016","09:00 PM","HATTISAR",52,R
"Wednesday,November 30,2016","09:00 PM","KALANKI",53,R
"Wednesday,November 30,2016","09:00 PM","KALIMATI",87,R
"Wednesday,November 30,2016","09:00 PM","KOTESHWOR",40,R
"Wednesday,November 30,2016","09:00 PM","NEW BANESWOR",110,R
"Wednesday,November 30,2016","09:00 PM","PUTALISADAK",44,R
"Wednesday,November 30,2016","09:00 PM","SAATDOBATO",29,R
"Wednesday,November 30,2016","09:00 PM","THAMEL",74,R
"Wednesday,November 30,2016","09:00 PM","THAPATHALI",93,R
"Wednesday,November 30,2016","10:00 PM","BALKHU",63,R
"Wednesday,November 30,2016","10:00 PM","BOUDHA",88,R
"Wednesday,November 30,2016","10:00 PM","BUDANILKANTHA",47,R
"Wednesday,November 30,2016","10:00 PM","EKANTAKUNA",54,R
"Wednesday,November 30,2016","10:00 PM","GALKOPAKHA",92,R
"Wednesday,November 30,2016","10:00 PM","HATTISAR",52,R
"Wednesday,November 30,2016","10:00 PM","KALANKI",52,R
"Wednesday,November 30,2016","10:00 PM","KALIMATI",87,R
"Wednesday,November 30,2016","10:00 PM","KOTESHWOR",40,R
"Wednesday,November 30,2016","10:00 PM","NEW BANESWOR",108,R
"Wednesday,November 30,2016","10:00 PM","PUTALISADAK",44,R
"Wednesday,November 30,2016","10:00 PM","SAATDOBATO",29,R
"Wednesday,November 30,2016","10:00 PM","THAMEL",73,R
"Wednesday,November 30,2016","10:00 PM","THAPATHALI",92,R
"Thursday,December 01,2016","11:00 PM","BALKHU",63,R
"Thursday,December 01,2016","11:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","11:00 PM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","11:00 PM","EKANTAKUNA",53,R
"Thursday,December 01,2016","11:00 PM","GALKOPAKHA",92,R
"Thursday,December 01,2016","11:00 PM","HATTISAR",52,R
"Thursday,December 01,2016","11:00 PM","KALANKI",52,R
"Thursday,December 01,2016","11:00 PM","KALIMATI",86,R
"Thursday,December 01,2016","11:00 PM","KOTESHWOR",40,R
"Thursday,December 01,2016","11:00 PM","NEW BANESWOR",106,R
"Thursday,December 01,2016","11:00 PM","PUTALISADAK",43,R
"Thursday,December 01,2016","11:00 PM","SAATDOBATO",28,R
"Thursday,December 01,2016","11:00 PM","THAMEL",73,R
"Thursday,December 01,2016","11:00 PM","THAPATHALI",92,R
"Thursday,December 01,2016","11:00 PM","BALKHU",63,R
"Thursday,December 01,2016","11:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","11:00 PM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","11:00 PM","EKANTAKUNA",53,R
"Thursday,December 01,2016","11:00 PM","GALKOPAKHA",92,R
"Thursday,December 01,2016","11:00 PM","HATTISAR",52,R
"Thursday,December 01,2016","11:00 PM","KALANKI",52,R
"Thursday,December 01,2016","11:00 PM","KALIMATI",86,R
"Thursday,December 01,2016","11:00 PM","KOTESHWOR",40,R
"Thursday,December 01,2016","11:00 PM","NEW BANESWOR",106,R
"Thursday,December 01,2016","11:00 PM","PUTALISADAK",43,R
"Thursday,December 01,2016","11:00 PM","SAATDOBATO",28,R
"Thursday,December 01,2016","11:00 PM","THAMEL",73,R
"Thursday,December 01,2016","11:00 PM","THAPATHALI",92,R
"Thursday,December 01,2016","11:00 PM","BALKHU",63,R
"Thursday,December 01,2016","11:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","11:00 PM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","11:00 PM","EKANTAKUNA",53,R
"Thursday,December 01,2016","11:00 PM","GALKOPAKHA",92,R
"Thursday,December 01,2016","11:00 PM","HATTISAR",52,R
"Thursday,December 01,2016","11:00 PM","KALANKI",52,R
"Thursday,December 01,2016","11:00 PM","KALIMATI",86,R
"Thursday,December 01,2016","11:00 PM","KOTESHWOR",40,R
"Thursday,December 01,2016","11:00 PM","NEW BANESWOR",106,R
"Thursday,December 01,2016","11:00 PM","PUTALISADAK",43,R
"Thursday,December 01,2016","11:00 PM","SAATDOBATO",28,R
"Thursday,December 01,2016","11:00 PM","THAMEL",73,R
"Thursday,December 01,2016","11:00 PM","THAPATHALI",92,R
"Thursday,December 01,2016","11:00 PM","BALKHU",63,R
"Thursday,December 01,2016","11:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","11:00 PM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","11:00 PM","EKANTAKUNA",53,R
"Thursday,December 01,2016","11:00 PM","GALKOPAKHA",92,R
"Thursday,December 01,2016","11:00 PM","HATTISAR",52,R
"Thursday,December 01,2016","11:00 PM","KALANKI",52,R
"Thursday,December 01,2016","11:00 PM","KALIMATI",86,R
"Thursday,December 01,2016","11:00 PM","KOTESHWOR",40,R
"Thursday,December 01,2016","11:00 PM","NEW BANESWOR",106,R
"Thursday,December 01,2016","11:00 PM","PUTALISADAK",43,R
"Thursday,December 01,2016","11:00 PM","SAATDOBATO",28,R
"Thursday,December 01,2016","11:00 PM","THAMEL",73,R
"Thursday,December 01,2016","11:00 PM","THAPATHALI",92,R
"Thursday,December 01,2016","11:00 PM","BALKHU",63,R
"Thursday,December 01,2016","11:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","11:00 PM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","11:00 PM","EKANTAKUNA",53,R
"Thursday,December 01,2016","11:00 PM","GALKOPAKHA",92,R
"Thursday,December 01,2016","11:00 PM","HATTISAR",52,R
"Thursday,December 01,2016","11:00 PM","KALANKI",52,R
"Thursday,December 01,2016","11:00 PM","KALIMATI",86,R
"Thursday,December 01,2016","11:00 PM","KOTESHWOR",40,R
"Thursday,December 01,2016","11:00 PM","NEW BANESWOR",106,R
"Thursday,December 01,2016","11:00 PM","PUTALISADAK",43,R
"Thursday,December 01,2016","11:00 PM","SAATDOBATO",28,R
"Thursday,December 01,2016","11:00 PM","THAMEL",73,R
"Thursday,December 01,2016","11:00 PM","THAPATHALI",92,R
"Thursday,December 01,2016","11:00 PM","BALKHU",63,R
"Thursday,December 01,2016","11:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","11:00 PM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","11:00 PM","EKANTAKUNA",53,R
"Thursday,December 01,2016","11:00 PM","GALKOPAKHA",92,R
"Thursday,December 01,2016","11:00 PM","HATTISAR",52,R
"Thursday,December 01,2016","11:00 PM","KALANKI",52,R
"Thursday,December 01,2016","11:00 PM","KALIMATI",86,R
"Thursday,December 01,2016","11:00 PM","KOTESHWOR",40,R
"Thursday,December 01,2016","11:00 PM","NEW BANESWOR",106,R
"Thursday,December 01,2016","11:00 PM","PUTALISADAK",43,R
"Thursday,December 01,2016","11:00 PM","SAATDOBATO",28,R
"Thursday,December 01,2016","11:00 PM","THAMEL",73,R
"Thursday,December 01,2016","11:00 PM","THAPATHALI",92,R
"Thursday,December 01,2016","05:00 AM","BALKHU",59,R
"Thursday,December 01,2016","04:00 AM","BOUDHA",92,R
"Thursday,December 01,2016","05:00 AM","BUDANILKANTHA",46,R
"Thursday,December 01,2016","05:00 AM","EKANTAKUNA",47,R
"Thursday,December 01,2016","05:00 AM","GALKOPAKHA",77,R
"Thursday,December 01,2016","05:00 AM","HATTISAR",45,R
"Thursday,December 01,2016","05:00 AM","KALANKI",51,R
"Thursday,December 01,2016","05:00 AM","KALIMATI",79,R
"Thursday,December 01,2016","05:00 AM","KOTESHWOR",36,R
"Thursday,December 01,2016","05:00 AM","NEW BANESWOR",96,R
"Thursday,December 01,2016","05:00 AM","PUTALISADAK",39,R
"Thursday,December 01,2016","05:00 AM","SAATDOBATO",25,R
"Thursday,December 01,2016","05:00 AM","THAMEL",68,R
"Thursday,December 01,2016","05:00 AM","THAPATHALI",88,R
"Thursday,December 01,2016","06:00 AM","BALKHU",59,R
"Thursday,December 01,2016","06:00 AM","BOUDHA",94,R
"Thursday,December 01,2016","06:00 AM","BUDANILKANTHA",46,R
"Thursday,December 01,2016","06:00 AM","EKANTAKUNA",48,R
"Thursday,December 01,2016","06:00 AM","GALKOPAKHA",76,R
"Thursday,December 01,2016","05:00 AM","HATTISAR",45,R
"Thursday,December 01,2016","06:00 AM","KALANKI",52,R
"Thursday,December 01,2016","06:00 AM","KALIMATI",80,R
"Thursday,December 01,2016","06:00 AM","KOTESHWOR",36,R
"Thursday,December 01,2016","06:00 AM","NEW BANESWOR",97,R
"Thursday,December 01,2016","06:00 AM","PUTALISADAK",39,R
"Thursday,December 01,2016","06:00 AM","SAATDOBATO",25,R
"Thursday,December 01,2016","06:00 AM","THAMEL",67,R
"Thursday,December 01,2016","06:00 AM","THAPATHALI",90,R
"Thursday,December 01,2016","07:00 AM","BALKHU",60,R
"Thursday,December 01,2016","07:00 AM","BOUDHA",96,R
"Thursday,December 01,2016","07:00 AM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","07:00 AM","EKANTAKUNA",47,R
"Thursday,December 01,2016","07:00 AM","GALKOPAKHA",77,R
"Thursday,December 01,2016","05:00 AM","HATTISAR",45,R
"Thursday,December 01,2016","07:00 AM","KALANKI",53,R
"Thursday,December 01,2016","07:00 AM","KALIMATI",83,R
"Thursday,December 01,2016","07:00 AM","KOTESHWOR",36,R
"Thursday,December 01,2016","07:00 AM","NEW BANESWOR",97,R
"Thursday,December 01,2016","07:00 AM","PUTALISADAK",39,R
"Thursday,December 01,2016","07:00 AM","SAATDOBATO",24,R
"Thursday,December 01,2016","07:00 AM","THAMEL",67,R
"Thursday,December 01,2016","07:00 AM","THAPATHALI",91,R
"Thursday,December 01,2016","08:00 AM","BALKHU",60,R
"Thursday,December 01,2016","08:00 AM","BOUDHA",97,R
"Thursday,December 01,2016","08:00 AM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","08:00 AM","EKANTAKUNA",46,R
"Thursday,December 01,2016","08:00 AM","GALKOPAKHA",77,R
"Thursday,December 01,2016","05:00 AM","HATTISAR",45,R
"Thursday,December 01,2016","08:00 AM","KALANKI",52,R
"Thursday,December 01,2016","08:00 AM","KALIMATI",83,R
"Thursday,December 01,2016","08:00 AM","KOTESHWOR",36,R
"Thursday,December 01,2016","08:00 AM","NEW BANESWOR",93,R
"Thursday,December 01,2016","08:00 AM","PUTALISADAK",39,R
"Thursday,December 01,2016","08:00 AM","SAATDOBATO",23,R
"Thursday,December 01,2016","08:00 AM","THAMEL",65,R
"Thursday,December 01,2016","08:00 AM","THAPATHALI",91,R
"Thursday,December 01,2016","09:00 AM","BALKHU",60,R
"Thursday,December 01,2016","09:00 AM","BOUDHA",97,R
"Thursday,December 01,2016","09:00 AM","BUDANILKANTHA",47,R
"Thursday,December 01,2016","09:00 AM","EKANTAKUNA",45,R
"Thursday,December 01,2016","09:00 AM","GALKOPAKHA",74,R
"Thursday,December 01,2016","09:00 AM","HATTISAR",47,R
"Thursday,December 01,2016","09:00 AM","KALANKI",51,R
"Thursday,December 01,2016","09:00 AM","KALIMATI",80,R
"Thursday,December 01,2016","09:00 AM","KOTESHWOR",37,R
"Thursday,December 01,2016","09:00 AM","NEW BANESWOR",92,R
"Thursday,December 01,2016","09:00 AM","PUTALISADAK",39,R
"Thursday,December 01,2016","09:00 AM","SAATDOBATO",22,R
"Thursday,December 01,2016","09:00 AM","THAMEL",62,R
"Thursday,December 01,2016","09:00 AM","THAPATHALI",87,R
"Thursday,December 01,2016","10:00 AM","BALKHU",60,R
"Thursday,December 01,2016","10:00 AM","BOUDHA",97,R
"Thursday,December 01,2016","10:00 AM","BUDANILKANTHA",46,R
"Thursday,December 01,2016","10:00 AM","EKANTAKUNA",45,R
"Thursday,December 01,2016","10:00 AM","GALKOPAKHA",72,R
"Thursday,December 01,2016","10:00 AM","HATTISAR",49,R
"Thursday,December 01,2016","10:00 AM","KALANKI",50,R
"Thursday,December 01,2016","10:00 AM","KALIMATI",77,R
"Thursday,December 01,2016","10:00 AM","KOTESHWOR",35,R
"Thursday,December 01,2016","10:00 AM","NEW BANESWOR",89,R
"Thursday,December 01,2016","10:00 AM","PUTALISADAK",38,R
"Thursday,December 01,2016","10:00 AM","SAATDOBATO",22,R
"Thursday,December 01,2016","10:00 AM","THAMEL",60,R
"Thursday,December 01,2016","10:00 AM","THAPATHALI",85,R
"Thursday,December 01,2016","10:00 AM","BALKHU",60,R
"Thursday,December 01,2016","10:00 AM","BOUDHA",97,R
"Thursday,December 01,2016","10:00 AM","BUDANILKANTHA",46,R
"Thursday,December 01,2016","10:00 AM","EKANTAKUNA",45,R
"Thursday,December 01,2016","10:00 AM","GALKOPAKHA",72,R
"Thursday,December 01,2016","10:00 AM","HATTISAR",49,R
"Thursday,December 01,2016","10:00 AM","KALANKI",50,R
"Thursday,December 01,2016","10:00 AM","KALIMATI",77,R
"Thursday,December 01,2016","10:00 AM","KOTESHWOR",35,R
"Thursday,December 01,2016","10:00 AM","NEW BANESWOR",89,R
"Thursday,December 01,2016","10:00 AM","PUTALISADAK",38,R
"Thursday,December 01,2016","10:00 AM","SAATDOBATO",22,R
"Thursday,December 01,2016","10:00 AM","THAMEL",60,R
"Thursday,December 01,2016","10:00 AM","THAPATHALI",85,R
"Thursday,December 01,2016","00:00 PM","BALKHU",58,R
"Thursday,December 01,2016","00:00 PM","BOUDHA",92,R
"Thursday,December 01,2016","00:00 PM","BUDANILKANTHA",44,R
"Thursday,December 01,2016","00:00 PM","EKANTAKUNA",44,R
"Thursday,December 01,2016","00:00 PM","GALKOPAKHA",68,R
"Thursday,December 01,2016","00:00 PM","HATTISAR",50,R
"Thursday,December 01,2016","00:00 PM","KALANKI",49,R
"Thursday,December 01,2016","00:00 PM","KALIMATI",74,R
"Thursday,December 01,2016","00:00 PM","KOTESHWOR",34,R
"Thursday,December 01,2016","00:00 PM","NEW BANESWOR",84,R
"Thursday,December 01,2016","00:00 PM","PUTALISADAK",37,R
"Thursday,December 01,2016","00:00 PM","SAATDOBATO",21,R
"Thursday,December 01,2016","00:00 PM","THAMEL",57,R
"Thursday,December 01,2016","00:00 PM","THAPATHALI",79,R
"Wednesday,November 30,2016","08:00 AM","BALKHU",96,H
"Wednesday,November 30,2016","09:00 AM","BOUDHA",144,H
"Wednesday,November 30,2016","06:00 PM","BUDANILKANTHA",104,H
"Wednesday,November 30,2016","07:00 AM","EKANTAKUNA",93,H
"Wednesday,November 30,2016","03:00 AM","GALKOPAKHA",228,H
"Wednesday,November 30,2016","10:00 AM","HATTISAR",87,H
"Wednesday,November 30,2016","08:00 AM","KALANKI",100,H
"Thursday,December 01,2016","07:00 AM","KALIMATI",174,H
"Wednesday,November 30,2016","09:00 AM","KOTESHWOR",85,H
"Wednesday,November 30,2016","08:00 AM","NEW BANESWOR",240,H
"Wednesday,November 30,2016","08:00 AM","PUTALISADAK",71,H
"Wednesday,November 30,2016","06:00 AM","SAATDOBATO",71,H
"Thursday,December 01,2016","01:00 PM","BALKHU",58,R
"Thursday,December 01,2016","01:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","01:00 PM","BUDANILKANTHA",43,R
"Thursday,December 01,2016","01:00 PM","EKANTAKUNA",44,R
"Thursday,December 01,2016","01:00 PM","GALKOPAKHA",66,R
"Thursday,December 01,2016","01:00 PM","HATTISAR",50,R
"Thursday,December 01,2016","01:00 PM","KALANKI",49,R
"Thursday,December 01,2016","01:00 PM","KALIMATI",73,R
"Thursday,December 01,2016","01:00 PM","KOTESHWOR",34,R
"Thursday,December 01,2016","01:00 PM","NEW BANESWOR",82,R
"Thursday,December 01,2016","01:00 PM","PUTALISADAK",36,R
"Thursday,December 01,2016","01:00 PM","SAATDOBATO",21,R
"Thursday,December 01,2016","01:00 PM","THAMEL",56,R
"Thursday,December 01,2016","01:00 PM","THAPATHALI",77,R
"Thursday,December 01,2016","02:00 PM","BALKHU",58,R
"Thursday,December 01,2016","02:00 PM","BOUDHA",86,R
"Thursday,December 01,2016","02:00 PM","BUDANILKANTHA",43,R
"Thursday,December 01,2016","02:00 PM","EKANTAKUNA",44,R
"Thursday,December 01,2016","02:00 PM","GALKOPAKHA",66,R
"Thursday,December 01,2016","02:00 PM","HATTISAR",50,R
"Thursday,December 01,2016","02:00 PM","KALANKI",48,R
"Thursday,December 01,2016","02:00 PM","KALIMATI",73,R
"Thursday,December 01,2016","02:00 PM","KOTESHWOR",33,R
"Thursday,December 01,2016","02:00 PM","NEW BANESWOR",81,R
"Thursday,December 01,2016","02:00 PM","PUTALISADAK",35,R
"Thursday,December 01,2016","02:00 PM","SAATDOBATO",22,R
"Thursday,December 01,2016","02:00 PM","THAMEL",55,R
"Thursday,December 01,2016","02:00 PM","THAPATHALI",76,R
"Thursday,December 01,2016","03:00 PM","BALKHU",58,R
"Thursday,December 01,2016","03:00 PM","BOUDHA",86,R
"Thursday,December 01,2016","03:00 PM","BUDANILKANTHA",42,R
"Thursday,December 01,2016","03:00 PM","EKANTAKUNA",44,R
"Thursday,December 01,2016","03:00 PM","GALKOPAKHA",66,R
"Thursday,December 01,2016","03:00 PM","HATTISAR",49,R
"Thursday,December 01,2016","03:00 PM","KALANKI",48,R
"Thursday,December 01,2016","03:00 PM","KALIMATI",73,R
"Thursday,December 01,2016","03:00 PM","KOTESHWOR",33,R
"Thursday,December 01,2016","03:00 PM","NEW BANESWOR",81,R
"Thursday,December 01,2016","03:00 PM","PUTALISADAK",35,R
"Thursday,December 01,2016","03:00 PM","SAATDOBATO",21,R
"Thursday,December 01,2016","03:00 PM","THAMEL",55,R
"Thursday,December 01,2016","03:00 PM","THAPATHALI",75,R
"Thursday,December 01,2016","04:00 PM","BALKHU",59,R
"Thursday,December 01,2016","04:00 PM","BOUDHA",87,R
"Thursday,December 01,2016","04:00 PM","BUDANILKANTHA",42,R
"Thursday,December 01,2016","04:00 PM","EKANTAKUNA",44,R
"Thursday,December 01,2016","04:00 PM","GALKOPAKHA",66,R
"Thursday,December 01,2016","04:00 PM","HATTISAR",49,R
"Thursday,December 01,2016","04:00 PM","KALANKI",48,R
"Thursday,December 01,2016","04:00 PM","KALIMATI",73,R
"Thursday,December 01,2016","04:00 PM","KOTESHWOR",34,R
"Thursday,December 01,2016","04:00 PM","NEW BANESWOR",81,R
"Thursday,December 01,2016","04:00 PM","PUTALISADAK",35,R
"Thursday,December 01,2016","04:00 PM","SAATDOBATO",21,R
"Thursday,December 01,2016","04:00 PM","THAMEL",56,R
"Thursday,December 01,2016","04:00 PM","THAPATHALI",75,R
"Thursday,December 01,2016","05:00 PM","BALKHU",61,R
"Thursday,December 01,2016","05:00 PM","BOUDHA",87,R
"Thursday,December 01,2016","05:00 PM","BUDANILKANTHA",42,R
"Thursday,December 01,2016","05:00 PM","EKANTAKUNA",44,R
"Thursday,December 01,2016","05:00 PM","GALKOPAKHA",67,R
"Thursday,December 01,2016","05:00 PM","HATTISAR",48,R
"Thursday,December 01,2016","05:00 PM","KALANKI",49,R
"Thursday,December 01,2016","05:00 PM","KALIMATI",76,R
"Thursday,December 01,2016","05:00 PM","KOTESHWOR",34,R
"Thursday,December 01,2016","05:00 PM","NEW BANESWOR",81,R
"Thursday,December 01,2016","05:00 PM","PUTALISADAK",35,R
"Thursday,December 01,2016","05:00 PM","SAATDOBATO",21,R
"Thursday,December 01,2016","05:00 PM","THAMEL",55,R
"Thursday,December 01,2016","05:00 PM","THAPATHALI",75,R
"Thursday,December 01,2016","06:00 PM","BALKHU",61,R
"Thursday,December 01,2016","06:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","06:00 PM","BUDANILKANTHA",42,R
"Thursday,December 01,2016","06:00 PM","EKANTAKUNA",45,R
"Thursday,December 01,2016","06:00 PM","GALKOPAKHA",67,R
"Thursday,December 01,2016","06:00 PM","HATTISAR",49,R
"Thursday,December 01,2016","06:00 PM","KALANKI",49,R
"Thursday,December 01,2016","06:00 PM","KALIMATI",77,R
"Thursday,December 01,2016","06:00 PM","KOTESHWOR",34,R
"Thursday,December 01,2016","06:00 PM","NEW BANESWOR",82,R
"Thursday,December 01,2016","06:00 PM","PUTALISADAK",36,R
"Thursday,December 01,2016","06:00 PM","SAATDOBATO",21,R
"Thursday,December 01,2016","06:00 PM","THAMEL",54,R
"Thursday,December 01,2016","06:00 PM","THAPATHALI",75,R
"Thursday,December 01,2016","07:00 PM","BALKHU",61,R
"Thursday,December 01,2016","07:00 PM","BOUDHA",90,R
"Thursday,December 01,2016","07:00 PM","BUDANILKANTHA",39,R
"Thursday,December 01,2016","07:00 PM","EKANTAKUNA",45,R
"Thursday,December 01,2016","07:00 PM","GALKOPAKHA",67,R
"Thursday,December 01,2016","07:00 PM","HATTISAR",49,R
"Thursday,December 01,2016","07:00 PM","KALANKI",50,R
"Thursday,December 01,2016","07:00 PM","KALIMATI",77,R
"Thursday,December 01,2016","07:00 PM","KOTESHWOR",34,R
"Thursday,December 01,2016","07:00 PM","NEW BANESWOR",82,R
"Thursday,December 01,2016","07:00 PM","PUTALISADAK",36,R
"Thursday,December 01,2016","07:00 PM","SAATDOBATO",22,R
"Thursday,December 01,2016","07:00 PM","THAMEL",53,R
"Thursday,December 01,2016","07:00 PM","THAPATHALI",74,R
"Thursday,December 01,2016","08:00 PM","BALKHU",61,R
"Thursday,December 01,2016","08:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","08:00 PM","BUDANILKANTHA",37,R
"Thursday,December 01,2016","08:00 PM","EKANTAKUNA",45,R
"Thursday,December 01,2016","08:00 PM","GALKOPAKHA",67,R
"Thursday,December 01,2016","08:00 PM","HATTISAR",50,R
"Thursday,December 01,2016","08:00 PM","KALANKI",51,R
"Thursday,December 01,2016","08:00 PM","KALIMATI",78,R
"Thursday,December 01,2016","08:00 PM","KOTESHWOR",33,R
"Thursday,December 01,2016","08:00 PM","NEW BANESWOR",84,R
"Thursday,December 01,2016","08:00 PM","PUTALISADAK",36,R
"Thursday,December 01,2016","08:00 PM","SAATDOBATO",24,R
"Thursday,December 01,2016","08:00 PM","THAMEL",52,R
"Thursday,December 01,2016","08:00 PM","THAPATHALI",73,R
"Thursday,December 01,2016","09:00 PM","BALKHU",62,R
"Thursday,December 01,2016","09:00 PM","BOUDHA",89,R
"Thursday,December 01,2016","09:00 PM","BUDANILKANTHA",36,R
"Thursday,December 01,2016","09:00 PM","EKANTAKUNA",46,R
"Thursday,December 01,2016","09:00 PM","GALKOPAKHA",68,R
"Thursday,December 01,2016","09:00 PM","HATTISAR",51,R
"Thursday,December 01,2016","09:00 PM","KALANKI",50,R
"Thursday,December 01,2016","09:00 PM","KALIMATI",79,R
"Thursday,December 01,2016","09:00 PM","KOTESHWOR",33,R
"Thursday,December 01,2016","09:00 PM","NEW BANESWOR",84,R
"Thursday,December 01,2016","09:00 PM","PUTALISADAK",37,R
"Thursday,December 01,2016","09:00 PM","SAATDOBATO",24,R
"Thursday,December 01,2016","09:00 PM","THAMEL",53,R
"Thursday,December 01,2016","09:00 PM","THAPATHALI",72,R
"Thursday,December 01,2016","10:00 PM","BALKHU",63,R
"Thursday,December 01,2016","10:00 PM","BOUDHA",88,R
"Thursday,December 01,2016","10:00 PM","BUDANILKANTHA",35,R
"Thursday,December 01,2016","10:00 PM","EKANTAKUNA",47,R
"Thursday,December 01,2016","10:00 PM","GALKOPAKHA",66,R
"Thursday,December 01,2016","10:00 PM","HATTISAR",51,R
"Thursday,December 01,2016","10:00 PM","KALANKI",51,R
"Thursday,December 01,2016","10:00 PM","KALIMATI",80,R
"Thursday,December 01,2016","10:00 PM","KOTESHWOR",33,R
"Thursday,December 01,2016","10:00 PM","NEW BANESWOR",83,R
"Thursday,December 01,2016","10:00 PM","PUTALISADAK",37,R
"Thursday,December 01,2016","10:00 PM","SAATDOBATO",24,R
"Thursday,December 01,2016","10:00 PM","THAMEL",53,R
"Thursday,December 01,2016","10:00 PM","THAPATHALI",72,R
"Friday,December 02,2016","11:00 PM","BALKHU",64,R
"Friday,December 02,2016","11:00 PM","BOUDHA",86,R
"Friday,December 02,2016","11:00 PM","BUDANILKANTHA",35,R
"Friday,December 02,2016","11:00 PM","EKANTAKUNA",48,R
"Friday,December 02,2016","11:00 PM","GALKOPAKHA",66,R
"Friday,December 02,2016","11:00 PM","HATTISAR",51,R
"Friday,December 02,2016","11:00 PM","KALANKI",51,R
"Friday,December 02,2016","11:00 PM","KALIMATI",80,R
"Friday,December 02,2016","11:00 PM","KOTESHWOR",33,R
"Friday,December 02,2016","11:00 PM","NEW BANESWOR",84,R
"Friday,December 02,2016","11:00 PM","PUTALISADAK",37,R
"Friday,December 02,2016","11:00 PM","SAATDOBATO",24,R
"Friday,December 02,2016","11:00 PM","THAMEL",53,R
"Friday,December 02,2016","11:00 PM","THAPATHALI",72,R
"Friday,December 02,2016","11:00 PM","BALKHU",64,R
"Friday,December 02,2016","11:00 PM","BOUDHA",86,R
"Friday,December 02,2016","11:00 PM","BUDANILKANTHA",35,R
"Friday,December 02,2016","11:00 PM","EKANTAKUNA",48,R
"Friday,December 02,2016","11:00 PM","GALKOPAKHA",66,R
"Friday,December 02,2016","11:00 PM","HATTISAR",51,R
"Friday,December 02,2016","11:00 PM","KALANKI",51,R
"Friday,December 02,2016","11:00 PM","KALIMATI",80,R
"Friday,December 02,2016","11:00 PM","KOTESHWOR",33,R
"Friday,December 02,2016","11:00 PM","NEW BANESWOR",84,R
"Friday,December 02,2016","11:00 PM","PUTALISADAK",37,R
"Friday,December 02,2016","11:00 PM","SAATDOBATO",24,R
"Friday,December 02,2016","11:00 PM","THAMEL",53,R
"Friday,December 02,2016","11:00 PM","THAPATHALI",72,R
"Friday,December 02,2016","11:00 PM","BALKHU",64,R
"Friday,December 02,2016","11:00 PM","BOUDHA",86,R
"Friday,December 02,2016","11:00 PM","BUDANILKANTHA",35,R
"Friday,December 02,2016","11:00 PM","EKANTAKUNA",48,R
"Friday,December 02,2016","11:00 PM","GALKOPAKHA",66,R
"Friday,December 02,2016","11:00 PM","HATTISAR",51,R
"Friday,December 02,2016","11:00 PM","KALANKI",51,R
"Friday,December 02,2016","11:00 PM","KALIMATI",80,R
"Friday,December 02,2016","11:00 PM","KOTESHWOR",33,R
"Friday,December 02,2016","11:00 PM","NEW BANESWOR",84,R
"Friday,December 02,2016","11:00 PM","PUTALISADAK",37,R
"Friday,December 02,2016","11:00 PM","SAATDOBATO",24,R
"Friday,December 02,2016","11:00 PM","THAMEL",53,R
"Friday,December 02,2016","11:00 PM","THAPATHALI",72,R
"Friday,December 02,2016","11:00 PM","BALKHU",64,R
"Friday,December 02,2016","11:00 PM","BOUDHA",86,R
"Friday,December 02,2016","11:00 PM","BUDANILKANTHA",35,R
"Friday,December 02,2016","11:00 PM","EKANTAKUNA",48,R
"Friday,December 02,2016","11:00 PM","GALKOPAKHA",66,R
"Friday,December 02,2016","11:00 PM","HATTISAR",51,R
"Friday,December 02,2016","11:00 PM","KALANKI",51,R
"Friday,December 02,2016","11:00 PM","KALIMATI",80,R
"Friday,December 02,2016","11:00 PM","KOTESHWOR",33,R
"Friday,December 02,2016","11:00 PM","NEW BANESWOR",84,R
"Friday,December 02,2016","11:00 PM","PUTALISADAK",37,R
"Friday,December 02,2016","11:00 PM","SAATDOBATO",24,R
